City mpg,Classification,Driveline,Fuel Type,Highway mpg,Horsepower,Hybrid,ID,Make,Model Year,Year
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 STX 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 STX 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 STX 6.5-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 STX SuperCab 6.5-ft. Bed,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 STX SuperCab 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 STX SuperCab 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 STX SuperCab 6.5-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Four-wheel drive,Gasoline,16,411,FALSE,2011 Ford F-150 SVT Raptor SuperCab 5.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Four-wheel drive,Gasoline,16,411,FALSE,2011 Ford F-150 SVT Raptor SuperCrew 5.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,23,302,FALSE,2011 Ford F-150 XL 6.5-ft. Bed,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XL 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 XL 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XL 6.5-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,23,365,FALSE,2011 Ford F-150 XL 8-ft. Bed,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XL 8-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XL 8-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 XL 8-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XL 8-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XL 8-ft. Bed 3.5L 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 XL SuperCab 6.5-ft. Bed,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XL SuperCab 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XL SuperCab 6.5-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 XL SuperCab 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
14,Automatic transmission,Four-wheel drive,Gasoline,19,360,FALSE,2011 Ford F-150 XL SuperCab 6.5-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 XL 6.5-ft. Bed,Ford,2011 Ford F-150,2011
11,Automatic transmission,Rear-wheel drive,E85,15,360,FALSE,2011 Ford F-150 XL 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XL SuperCab 8-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XL SuperCab 8-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 XL SuperCab 8-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XL SuperCab 8-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XL SuperCab 8-ft. Bed 3.5L 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 XL SuperCrew 5.5-ft. Bed,Ford,2011 Ford F-150,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,23,302,FALSE,2011 Ford F-150 XL SuperCab 6.5-ft. Bed,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XL SuperCrew 5.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XL SuperCrew 5.5-ft. Bed V6 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XL SuperCrew 6.5-ft. Bed,Ford,2011 Ford F-150,2011
14,Automatic transmission,Four-wheel drive,Gasoline,19,360,FALSE,2011 Ford F-150 XL SuperCrew 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,23,302,FALSE,2011 Ford F-150 XLT 6.5-ft. Bed,Ford,2011 Ford F-150,2011
11,Automatic transmission,Rear-wheel drive,E85,15,360,FALSE,2011 Ford F-150 XLT 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 XLT 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XLT 6.5-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 XLT 8-ft. Bed,Ford,2011 Ford F-150,2011
11,Automatic transmission,Rear-wheel drive,E85,15,360,FALSE,2011 Ford F-150 XLT 8-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XLT 8-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
14,Automatic transmission,Four-wheel drive,Gasoline,19,360,FALSE,2011 Ford F-150 XL SuperCab 8-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XLT 8-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XLT 8-ft. Bed 3.5L 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 XLT SuperCab 6.5-ft. Bed,Ford,2011 Ford F-150,2011
11,Automatic transmission,Rear-wheel drive,E85,15,360,FALSE,2011 Ford F-150 XLT SuperCab 6.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XLT SuperCab 6.5-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
16,Automatic transmission,Four-wheel drive,Gasoline,21,302,FALSE,2011 Ford F-150 XLT SuperCab 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XLT SuperCab 6.5-ft. Bed V8 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XLT SuperCab 6.5-ft. Bed 3.5L 4X4,Ford,2011 Ford F-150,2011
12,Automatic transmission,Rear-wheel drive,E85,17,302,FALSE,2011 Ford F-150 XLT SuperCab 8-ft. Bed,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XLT SuperCab 8-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XLT SuperCab 8-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
14,Automatic transmission,Four-wheel drive,Gasoline,19,360,FALSE,2011 Ford F-150 XLT SuperCab 8-ft. Bed 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XLT SuperCab 8-ft. Bed V6 4X4,Ford,2011 Ford F-150,2011
17,Automatic transmission,Rear-wheel drive,Gasoline,23,302,FALSE,2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed,Ford,2011 Ford F-150,2011
11,Automatic transmission,Rear-wheel drive,E85,15,360,FALSE,2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed  V8,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed  3.5L,Ford,2011 Ford F-150,2011
10,Automatic transmission,Four-wheel drive,E85,14,360,FALSE,2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XLT SuperCrew 5.5-ft. Bed V6 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Rear-wheel drive,Gasoline,21,360,FALSE,2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed,Ford,2011 Ford F-150,2011
16,Automatic transmission,Rear-wheel drive,Gasoline,22,365,FALSE,2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed  V6,Ford,2011 Ford F-150,2011
14,Automatic transmission,Four-wheel drive,Gasoline,19,360,FALSE,2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
15,Automatic transmission,Four-wheel drive,Gasoline,21,365,FALSE,2011 Ford F-150 XLT SuperCrew 6.5-ft. Bed V6 4X4,Ford,2011 Ford F-150,2011
13,Automatic transmission,Rear-wheel drive,Gasoline,18,411,FALSE,2011 Ford F-150 Harley-Davidson SuperCrew 5.5-ft. Bed,Ford,2011 Ford F-150,2011
12,Automatic transmission,Four-wheel drive,Gasoline,16,411,FALSE,2011 Ford F-150 Harley-Davidson SuperCrew 5.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
13,Automatic transmission,Rear-wheel drive,Gasoline,18,411,FALSE,2011 Ford F-150 Lariat Limited SuperCrew 5.5-ft. Bed,Ford,2011 Ford F-150,2011
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 FX4 SuperCab 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 FX4 SuperCrew 5.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 FX4 SuperCrew 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Rear-wheel drive,E85,14,310,FALSE,2010 Ford F-150 Lariat SuperCab 6.5-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 Lariat SuperCab 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Rear-wheel drive,E85,14,310,FALSE,2010 Ford F-150 Lariat SuperCrew 5.5-ft. Bed,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 Lariat SuperCrew 5.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,20,310,FALSE,2010 Ford F-150 Lariat SuperCrew 6.5-ft. Bed,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 Lariat SuperCrew 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 STX 6.5-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 STX 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 STX 6.5-ft. Bed 292 hp 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 STX SuperCab 6.5-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 STX SuperCab 6.5-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 STX SuperCab 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 STX SuperCab 6.5-ft. Bed 292 hp 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 SVT Raptor SuperCab 5.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL 6.5-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 XL 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL 8-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XL 8-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
10,Automatic transmission,Rear-wheel drive,E85,14,310,FALSE,2010 Ford F-150 XL 8-ft. Bed FFV,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 XL 8-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XL 8-ft. Bed 292 hp 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 XL 8-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,20,310,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed  FFV,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed 292 hp 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL SuperCab 8-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XL SuperCab 8-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 XL 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL 8-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XL SuperCab 8-ft. Bed 292 hp 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 XL SuperCab 8-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL SuperCrew 5.5-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XL SuperCrew 5.5-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XL SuperCrew 5.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL SuperCrew 6.5-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XL SuperCrew 6.5-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XL SuperCrew 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XLT 6.5-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 XLT 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 XL SuperCab 6.5-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 XLT 6.5-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XLT 8-ft. Bed,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XLT 8-ft. Bed  292 hp,Ford,2010 Ford F-150,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,20,310,FALSE,2010 Ford F-150 XLT 8-ft. Bed FFV,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,248,FALSE,2010 Ford F-150 XLT 8-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XLT 8-ft. Bed 292 hp 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 XLT 8-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XLT SuperCab 6.5-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XL SuperCrew 5.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,19,248,FALSE,2010 Ford F-150 XL SuperCrew 6.5-ft. Bed,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 XLT SuperCab 6.5-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XLT SuperCab 8-ft. Bed,Ford,2010 Ford F-150,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,20,310,FALSE,2010 Ford F-150 XLT SuperCab 8-ft. Bed  FFV,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XLT SuperCab 8-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 XLT SuperCab 8-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed,Ford,2010 Ford F-150,2010
10,Automatic transmission,Rear-wheel drive,Gasoline,14,310,FALSE,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed  FFV,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
10,Automatic transmission,Four-wheel drive,E85,13,310,FALSE,2010 Ford F-150 XLT SuperCrew 5.5-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
15,Automatic transmission,Rear-wheel drive,Gasoline,21,292,FALSE,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed,Ford,2010 Ford F-150,2010
10,Automatic transmission,Rear-wheel drive,E85,14,310,FALSE,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,20,292,FALSE,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed 4X4,Ford,2010 Ford F-150,2010
14,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2010 Ford F-150 XLT SuperCrew 6.5-ft. Bed FFV 4X4,Ford,2010 Ford F-150,2010
20,Automatic transmission,Rear-wheel drive,Gasoline,23,332,TRUE,2011 GMC Sierra 1500 Hybrid 3HA 2WD,GMC,2011 GMC Sierra 1500 Hybrid,2011
20,Automatic transmission,Rear-wheel drive,Gasoline,23,332,TRUE,2011 GMC Sierra 1500 Hybrid 3HB 2WD,GMC,2011 GMC Sierra 1500 Hybrid,2011
20,Automatic transmission,Four-wheel drive,Gasoline,23,332,TRUE,2011 GMC Sierra 1500 Hybrid 3HA 4WD,GMC,2011 GMC Sierra 1500 Hybrid,2011
20,Automatic transmission,Four-wheel drive,Gasoline,23,332,TRUE,2011 GMC Sierra 1500 Hybrid 3HB 4WD,GMC,2011 GMC Sierra 1500 Hybrid,2011
21,Automatic transmission,Rear-wheel drive,Gasoline,22,332,TRUE,2010 GMC Sierra 1500 Hybrid 3HA 2WD,GMC,2010 GMC Sierra 1500 Hybrid,2010
21,Automatic transmission,Rear-wheel drive,Gasoline,22,332,TRUE,2010 GMC Sierra 1500 Hybrid 3HB 2WD,GMC,2010 GMC Sierra 1500 Hybrid,2010
21,Automatic transmission,Four-wheel drive,Gasoline,22,332,TRUE,2010 GMC Sierra 1500 Hybrid 3HA 4WD,GMC,2010 GMC Sierra 1500 Hybrid,2010
21,Automatic transmission,Four-wheel drive,Gasoline,22,332,TRUE,2010 GMC Sierra 1500 Hybrid 3HB 4WD,GMC,2010 GMC Sierra 1500 Hybrid,2010
12,Automatic transmission,Four-wheel drive,Gasoline,16,411,FALSE,2011 Ford F-150 Lariat Limited SuperCrew 5.5-ft. Bed 4X4,Ford,2011 Ford F-150,2011
11,Manual transmission,Rear-wheel drive,Gasoline,17,470,FALSE,2011 Aston Martin DB9 Volante Special Edition,Aston Martin,2011 Aston Martin DB9 Volante,2011
22,Automatic transmission,Rear-wheel drive,Gasoline,32,240,FALSE,2011 BMW 528i Sedan,BMW,2011 BMW 5 Series Sedan,2011
19,Automatic transmission,All-wheel drive,Gasoline,29,300,FALSE,2011 BMW 535i xDrive Sedan,BMW,2011 BMW 5 Series Sedan,2011
16,Automatic transmission,All-wheel drive,Gasoline,24,400,FALSE,2011 BMW 550i xDrive Sedan,BMW,2011 BMW 5 Series Sedan,2011
18,Manual transmission,Rear-wheel drive,Gasoline,26,228,FALSE,2010 Mercedes-Benz C300 Sport,Mercedes,2010 Mercedes-Benz C-Class,2010
18,Automatic transmission,Rear-wheel drive,Gasoline,26,228,FALSE,2010 Mercedes-Benz C300 Sport AT,Mercedes,2010 Mercedes-Benz C-Class,2010
14,Automatic transmission,Rear-wheel drive,Gasoline,20,215,FALSE,2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x2,Dodge,2011 Dodge Ram 1500,2011
9,Automatic transmission,Rear-wheel drive,E85,13,310,FALSE,2011 Dodge Ram 1500 ST Regular Cab 8'' box 310 hp 4x2,Dodge,2011 Dodge Ram 1500,2011
14,Automatic transmission,Rear-wheel drive,Gasoline,20,390,FALSE,2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x2,Dodge,2011 Dodge Ram 1500,2011
13,Automatic transmission,Four-wheel drive,Gasoline,18,310,FALSE,2011 Dodge Ram 1500 ST Regular Cab 8'' box 4x4,Dodge,2011 Dodge Ram 1500,2011
13,Automatic transmission,Four-wheel drive,Gasoline,19,390,FALSE,2011 Dodge Ram 1500 ST Regular Cab 8'' box 390 hp 4x4,Dodge,2011 Dodge Ram 1500,2011
9,Automatic transmission,Rear-wheel drive,E85,13,310,FALSE,2011 Dodge Ram 1500 SLT Regular Cab 8'' box 4x2,Dodge,2011 Dodge Ram 1500,2011
14,Automatic transmission,Rear-wheel drive,Gasoline,20,390,FALSE,2011 Dodge Ram 1500 SLT Regular Cab 8'' box 390 hp 4x2,Dodge,2011 Dodge Ram 1500,2011
